tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_time_sec,dropoff_time_sec,min_travel_time
2015-07-13 16:37,2015-07-13 16:44,2,1.17,-73.99025726,40.75604248,-73.98240662,40.7703743,59826,60289,463
2015-07-13 16:37,2015-07-13 16:57,1,2.47,-74.0070343,40.70611954,-74.00012207,40.72138214,59826,61024,1198
2015-07-13 16:37,2015-07-13 16:54,1,2.4,-73.97353363,40.75577164,-73.99621582,40.72613907,59827,60892,1065
2015-07-13 16:37,2015-07-13 16:52,4,1.3,-73.99407196,40.75119019,-73.97342682,40.74370575,59828,60728,900
2015-07-13 16:37,2015-07-13 16:48,1,0.8,-73.99267578,40.74797058,-73.99019623,40.75729752,59828,60487,659
2015-07-13 16:37,2015-07-13 16:48,1,2.2,-73.97588348,40.74947357,-73.99584198,40.73265076,59829,60500,671
2015-07-13 16:37,2015-07-13 16:43,1,0.9,-73.97948456,40.75050735,-73.96665192,40.75399017,59829,60220,391
2015-07-13 16:37,2015-07-13 16:44,1,1.3,-73.98972321,40.7522049,-73.9961319,40.74161911,59830,60247,417
2015-07-13 16:37,2015-07-13 16:51,1,4.4,-74.01356506,40.71367645,-73.98692322,40.76102448,59831,60666,835
2015-07-13 16:37,2015-07-13 16:52,1,0.81,-73.97811127,40.75431824,-73.98879242,40.75305939,59831,60759,928
2015-07-13 16:37,2015-07-13 16:44,2,0.6,-73.97538757,40.75644684,-73.98234558,40.76049805,59832,60242,410
2015-07-13 16:37,2015-07-13 16:53,1,3,-73.98786163,40.71900177,-73.96433258,40.75629807,59832,60832,1000
2015-07-13 16:37,2015-07-13 16:49,1,2.55,-73.99714661,40.74478149,-74.00390625,40.71360397,59832,60567,735
2015-07-13 16:37,2015-07-13 16:43,1,1.23,-74.00386047,40.72573471,-74.0064621,40.73884964,59832,60207,375
2015-07-13 16:37,2015-07-13 16:42,1,0.8,-73.98226166,40.76843262,-73.96894073,40.76244736,59833,60125,292
2015-07-13 16:37,2015-07-13 16:46,1,1.5,-73.9779892,40.75048828,-73.99156189,40.73003769,59833,60419,586
2015-07-13 16:37,2015-07-13 16:59,1,2.91,-73.99681854,40.72583771,-73.98886871,40.75590515,59833,61165,1332
2015-07-13 16:37,2015-07-13 16:58,2,4.09,-73.9967804,40.76317596,-73.99608612,40.72015381,59834,61092,1258
2015-07-13 16:37,2015-07-13 16:47,1,1.35,-73.98648071,40.73039627,-73.98686981,40.71574783,59834,60429,595
2015-07-13 16:37,2015-07-13 16:40,1,0.3,-74.00151825,40.7316246,-74.00170898,40.72873306,59835,60005,170
2015-07-13 16:37,2015-07-13 16:48,1,0.87,-73.97260284,40.76400375,-73.98200989,40.75675201,59835,60485,650
2015-07-13 16:37,2015-07-13 16:41,1,0.9,-74.00745392,40.74317551,-74.00211334,40.73477554,59835,60098,263
2015-07-13 16:37,2015-07-13 16:56,1,2.4,-73.99052429,40.75143051,-73.96846771,40.76462555,59835,60971,1136
2015-07-13 16:37,2015-07-13 16:54,1,2.35,-73.98123169,40.73322296,-73.97640991,40.75843048,59836,60840,1004
2015-07-13 16:37,2015-07-13 16:43,1,1.4,-73.99484253,40.72587967,-73.97936249,40.7358551,59837,60201,364
2015-07-13 16:37,2015-07-13 16:48,1,1.4,-73.98864746,40.75475693,-73.97221375,40.76310349,59838,60522,684
2015-07-13 16:37,2015-07-13 16:46,5,0.77,-73.9781189,40.73768997,-73.98899841,40.74151993,59838,60375,537
2015-07-13 16:37,2015-07-13 16:43,1,1.3,-73.99659729,40.76357651,-73.99494934,40.75008011,59839,60215,376
2015-07-13 16:37,2015-07-13 16:53,2,2.13,-73.98937225,40.74350739,-73.9831543,40.76229095,59839,60781,942
2015-07-13 16:37,2015-07-13 16:45,2,1.81,-73.99777985,40.72254944,-73.99286652,40.74274826,59839,60322,483
2015-07-13 16:37,2015-07-13 16:47,5,0.48,-73.98101044,40.76380157,-73.977211,40.75944901,59840,60469,629
2015-07-13 16:37,2015-07-13 16:47,1,2.3,-73.9719696,40.74943161,-73.99646759,40.72729492,59840,60432,592
2015-07-13 16:37,2015-07-13 16:43,2,1.1,-74.0094223,40.72834396,-74.00639343,40.73955536,59840,60238,398
2015-07-13 16:37,2015-07-13 17:02,1,1.43,-73.97163391,40.75056076,-73.99084473,40.75105286,59840,61339,1499
2015-07-13 16:37,2015-07-13 16:42,1,0.5,-73.993927,40.75209808,-73.98925781,40.75847626,59841,60149,308
2015-07-13 16:37,2015-07-13 16:49,2,1.59,-73.98157501,40.73719406,-74.003479,40.73622131,59841,60596,755
2015-07-13 16:37,2015-07-13 16:49,1,1.3,-73.97995758,40.75489426,-73.97479248,40.74181747,59841,60597,756
2015-07-13 16:37,2015-07-13 16:44,1,0.9,-73.99349976,40.72935486,-73.9980545,40.71940231,59841,60250,409
2015-07-13 16:37,2015-07-13 16:52,1,1.6,-73.98697662,40.75105667,-73.98930359,40.76776886,59841,60741,900
2015-07-13 16:37,2015-07-13 17:00,1,5.7,-74.01289368,40.70195389,-73.9773407,40.74953842,59843,61243,1400
2015-07-13 16:37,2015-07-13 16:45,3,0.78,-73.97071838,40.75583649,-73.98144531,40.76184845,59843,60345,502
2015-07-13 16:37,2015-07-13 16:44,3,1.71,-74.00545502,40.75114822,-74.00855255,40.73116684,59844,60299,455
2015-07-13 16:37,2015-07-13 16:44,1,0.7,-73.96885681,40.7609787,-73.97855377,40.75226212,59845,60265,420
2015-07-13 16:37,2015-07-13 16:41,1,0.7,-73.96906281,40.76092911,-73.97522736,40.75232315,59845,60113,268
2015-07-13 16:37,2015-07-13 16:43,5,0.65,-73.98480225,40.75787354,-73.97721863,40.7647171,59846,60223,377
2015-07-13 16:37,2015-07-13 16:52,1,1.68,-73.99513245,40.73410034,-73.98104095,40.74523163,59846,60732,886
2015-07-13 16:37,2015-07-13 17:03,4,2.77,-73.97267914,40.76160812,-74.00540161,40.75114822,59846,61380,1534
2015-07-13 16:37,2015-07-13 16:45,1,0.95,-73.99072266,40.7460289,-73.981987,40.75774002,59847,60359,512
2015-07-13 16:37,2015-07-13 16:46,1,0.8,-73.99411011,40.75109482,-73.98623657,40.76126862,59848,60375,527
2015-07-13 16:37,2015-07-13 16:48,1,0.76,-73.97931671,40.74391174,-73.98235321,40.75157166,59849,60538,689
2015-07-13 16:37,2015-07-13 16:41,1,0.81,-74.00579834,40.7507515,-73.99635315,40.7444725,59850,60109,259
2015-07-13 16:37,2015-07-13 16:49,1,2.09,-73.98764038,40.73263168,-74.00383759,40.72224045,59851,60555,704
2015-07-13 16:37,2015-07-13 16:43,1,0.9,-73.99158478,40.75992584,-73.99480438,40.75037766,59852,60235,383
2015-07-13 16:37,2015-07-13 16:39,1,0.4,-73.98363495,40.74565506,-73.97903442,40.75054169,59852,59982,130
2015-07-13 16:37,2015-07-13 16:44,1,0.89,-73.97505188,40.76113129,-73.98310089,40.7501297,59852,60241,389
2015-07-13 16:37,2015-07-13 16:45,1,1.83,-73.99263763,40.73804092,-74.00351715,40.72291946,59852,60346,494
2015-07-13 16:37,2015-07-13 16:40,1,0.4,-73.99486542,40.75546646,-73.99856567,40.75541687,59853,60041,188
2015-07-13 16:37,2015-07-13 16:38,1,0.23,-73.99236298,40.72468185,-73.99019623,40.72926331,59853,59887,34
2015-07-13 16:37,2015-07-13 16:47,1,1.4,-73.97502899,40.7518425,-73.98601532,40.73994446,59854,60432,578
2015-07-13 16:37,2015-07-13 16:40,1,0.88,-74.00261688,40.72905731,-73.9950943,40.7398262,59854,60009,155
2015-07-13 16:37,2015-07-13 16:53,3,2.41,-73.97414398,40.75503922,-74.00128937,40.7338562,59854,60819,965
2015-07-13 16:37,2015-07-13 16:42,1,0.7,-74.00153351,40.71570969,-74.00299072,40.72338867,59855,60179,324
2015-07-13 16:37,2015-07-13 16:39,2,0.4,-73.98852539,40.74142075,-73.99445343,40.7436409,59855,59991,136
2015-07-13 16:37,2015-07-13 17:07,2,1.6,-73.97527313,40.75199509,-73.97162628,40.76395798,59857,61658,1801
2015-07-13 16:37,2015-07-13 16:40,1,0.86,-74.00435638,40.72506332,-73.9979248,40.73602295,59857,60052,195
2015-07-13 16:37,2015-07-13 16:59,1,4.8,-73.99124146,40.74974823,-74.01040649,40.70477676,59857,61170,1313
2015-07-13 16:37,2015-07-13 16:48,6,1.24,-74.00821686,40.73726654,-73.99526215,40.72621155,59857,60515,658
2015-07-13 16:37,2015-07-13 16:39,1,0.4,-73.99253845,40.72859192,-73.98735809,40.73000717,59857,59964,107
2015-07-13 16:37,2015-07-13 16:43,2,0.5,-74.00279236,40.73945618,-74.00831604,40.73801804,59857,60186,329
2015-07-13 16:37,2015-07-13 16:49,1,2.1,-73.96869659,40.76202393,-73.98834991,40.73471832,59857,60547,690
2015-07-13 16:37,2015-07-13 17:05,1,4.21,-73.97985077,40.76097107,-74.01106262,40.7134285,59858,61541,1683
2015-07-13 16:37,2015-07-13 16:46,1,3.47,-74.00794983,40.72373962,-73.99433899,40.76898193,59858,60363,505
2015-07-13 16:37,2015-07-13 16:41,4,0.66,-73.98928833,40.76810837,-73.98072052,40.76976013,59858,60096,238
2015-07-13 16:37,2015-07-13 16:51,1,1.3,-73.97412872,40.75659943,-73.99124146,40.75949097,59859,60707,848
2015-07-13 16:37,2015-07-13 16:47,1,1.77,-73.97575378,40.75158691,-73.98924255,40.73052597,59859,60424,565
2015-07-13 16:37,2015-07-13 16:43,1,0.7,-73.98905945,40.73967743,-73.98117065,40.73396683,59860,60208,348
2015-07-13 16:37,2015-07-13 16:45,1,0.5,-73.97770691,40.76308823,-73.97704315,40.75930405,59861,60348,487
2015-07-13 16:37,2015-07-13 16:52,1,1.02,-73.98252869,40.76393127,-73.9907074,40.75037384,59861,60769,908
2015-07-13 16:37,2015-07-13 16:53,1,0.82,-73.97447205,40.75119019,-73.98921204,40.75683975,59862,60782,920
2015-07-13 16:37,2015-07-13 16:48,6,2.47,-73.99739075,40.75360107,-74.00489044,40.72142792,59863,60506,643
2015-07-13 16:37,2015-07-13 16:52,1,1.3,-73.97452545,40.75680542,-73.98734283,40.76874924,59864,60741,877
2015-07-13 16:37,2015-07-13 16:55,1,4.2,-73.99485016,40.75017548,-74.01651764,40.70822144,59865,60957,1092
2015-07-13 16:37,2015-07-13 16:42,2,0.2,-74.00531006,40.72147369,-74.0027771,40.72091293,59865,60172,307
2015-07-13 16:37,2015-07-13 16:46,1,0.75,-73.99031067,40.75889969,-73.97762299,40.7537117,59865,60396,531
2015-07-13 16:37,2015-07-13 16:46,1,0.93,-73.99149323,40.7448349,-73.98212433,40.75683594,59866,60383,517
2015-07-13 16:37,2015-07-13 16:46,1,1.09,-73.98107147,40.75056839,-73.97001648,40.76351166,59867,60389,522
2015-07-13 16:37,2015-07-13 16:53,1,2,-73.96709442,40.75703049,-73.99118805,40.74920273,59867,60808,941
2015-07-13 16:37,2015-07-13 16:46,1,0.9,-73.99398041,40.74642563,-73.98019409,40.74309158,59868,60395,527
2015-07-13 16:37,2015-07-13 16:57,1,4,-74.01456451,40.71411133,-73.98200226,40.74623871,59868,61020,1152
2015-07-13 16:37,2015-07-13 17:01,2,5.01,-73.97586823,40.74936676,-74.00855255,40.70700455,59868,61301,1433
2015-07-13 16:37,2015-07-13 16:49,2,1.4,-73.99025726,40.73351669,-73.9787674,40.7514267,59869,60542,673
2015-07-13 16:37,2015-07-13 16:50,2,1.21,-74.00454712,40.74060822,-73.98928833,40.73167038,59869,60619,750
2015-07-13 16:37,2015-07-13 16:47,2,2.25,-74.00213623,40.74560928,-74.00907135,40.71994019,59870,60428,558
2015-07-13 16:37,2015-07-13 16:49,5,1.92,-74.00144196,40.72608566,-73.98827362,40.74953079,59870,60560,690
2015-07-13 16:37,2015-07-13 16:59,1,1.9,-73.99261475,40.74824524,-73.99142456,40.7489357,59870,61165,1295
2015-07-13 16:37,2015-07-13 16:51,1,1.92,-73.99274445,40.73202133,-73.99269867,40.74951172,59871,60661,790
2015-07-13 16:37,2015-07-13 16:55,2,2,-74.00357819,40.72673035,-73.98821259,40.75265121,59872,60955,1083
2015-07-13 16:37,2015-07-13 16:41,2,0.7,-73.97901154,40.75085831,-73.98288727,40.74215698,59872,60073,201
2015-07-13 16:37,2015-07-13 16:46,1,0.7,-73.98773193,40.7539711,-74.00013733,40.75846481,59872,60415,543
2015-07-13 16:37,2015-07-13 16:45,1,1.1,-73.99848175,40.74021149,-74.00199127,40.72638321,59872,60331,459
2015-07-13 16:37,2015-07-13 16:41,1,0.84,-73.97041321,40.75242615,-73.97728729,40.74294662,59873,60087,214
2015-07-13 16:37,2015-07-13 16:41,1,0.86,-73.99221039,40.75003052,-73.99945831,40.73880005,59873,60094,221
2015-07-13 16:37,2015-07-13 16:46,3,1.2,-73.98215485,40.76770782,-73.96722412,40.76033401,59873,60411,538
2015-07-13 16:37,2015-07-13 16:43,6,1.09,-73.98182678,40.74082184,-73.97862244,40.73106003,59873,60199,326
2015-07-13 16:37,2015-07-13 16:45,4,1.4,-73.99276733,40.74788284,-73.99676514,40.73163986,59874,60359,485
2015-07-13 16:37,2015-07-13 16:54,1,2.5,-73.97473907,40.75857925,-73.99536133,40.7274704,59874,60871,997
2015-07-13 16:37,2015-07-13 16:47,1,1.1,-73.99382019,40.74161148,-73.99575806,40.75315094,59874,60438,564
2015-07-13 16:37,2015-07-13 16:54,1,1.45,-73.99165344,40.74961853,-73.97930908,40.76195145,59875,60852,977
2015-07-13 16:37,2015-07-13 16:44,1,0.71,-73.97088623,40.75735092,-73.97438812,40.76326752,59876,60290,414
2015-07-13 16:37,2015-07-13 16:49,6,1.8,-73.98368835,40.74433517,-74.00776672,40.74284363,59876,60586,710
2015-07-13 16:37,2015-07-13 16:47,1,1.78,-74.00080109,40.7240181,-74.00717163,40.74182129,59877,60428,551
2015-07-13 16:37,2015-07-13 16:54,1,4.5,-74.01100159,40.715271,-73.98096466,40.76607513,59878,60897,1019
2015-07-13 16:37,2015-07-13 16:54,6,1.96,-73.97556305,40.75241089,-74.00131989,40.74843979,59878,60857,979
2015-07-13 16:37,2015-07-13 16:55,3,1.54,-73.97212219,40.75713348,-73.99170685,40.75039673,59879,60938,1059
2015-07-13 16:37,2015-07-13 16:46,1,1.12,-73.99407196,40.75123596,-73.98033142,40.7530098,59879,60390,511
2015-07-13 16:37,2015-07-13 16:44,3,1.04,-74.00013733,40.74308014,-73.9905777,40.75617981,59879,60276,397
2015-07-13 16:37,2015-07-13 16:47,2,0.9,-73.98382568,40.75511551,-73.97251129,40.76347733,59879,60442,563
2015-07-13 16:37,2015-07-13 16:55,1,2.8,-74.00614929,40.7348671,-73.9749527,40.75433731,59879,60915,1036
2015-07-13 16:38,2015-07-13 16:48,1,1.6,-73.98609161,40.74091721,-73.97224426,40.76032257,59880,60482,602
2015-07-13 16:38,2015-07-13 16:46,2,1.7,-73.99635315,40.72550964,-74.00769806,40.74190903,59880,60409,529
2015-07-13 16:38,2015-07-13 16:52,1,2.2,-73.98944092,40.71901321,-73.98575592,40.74493027,59880,60729,849
2015-07-13 16:38,2015-07-13 16:47,1,0.72,-73.99909973,40.7239418,-73.98908997,40.7231102,59880,60462,582
2015-07-13 16:38,2015-07-13 16:48,6,1.71,-73.99839783,40.74547195,-73.98332214,40.76583099,59880,60531,651
2015-07-13 16:38,2015-07-13 16:43,1,0.92,-73.99907684,40.7324791,-73.99114227,40.73942947,59881,60201,320
2015-07-13 16:38,2015-07-13 16:53,1,2.5,-73.983284,40.72639847,-74.01322937,40.70590973,59882,60826,944
2015-07-13 16:38,2015-07-13 16:59,1,3.45,-74.0022583,40.71497345,-73.97386932,40.75606918,59882,61146,1264
2015-07-13 16:38,2015-07-13 16:47,1,1.7,-73.98659515,40.76678848,-73.99500275,40.74641418,59883,60471,588
2015-07-13 16:38,2015-07-13 16:50,1,1.7,-74.00347137,40.72354889,-74.00817871,40.73759842,59883,60604,721
2015-07-13 16:38,2015-07-13 16:52,1,3.4,-74.00630951,40.72724152,-73.974823,40.7521286,59884,60741,857
2015-07-13 16:38,2015-07-13 16:43,1,0.6,-73.99420166,40.75118637,-73.98492432,40.75013351,59884,60231,347
2015-07-13 16:38,2015-07-13 16:42,1,0.95,-73.99132538,40.76021194,-73.99550629,40.74977112,59886,60136,250
2015-07-13 16:38,2015-07-13 16:44,1,1.8,-73.99440002,40.74571609,-73.99873352,40.72625732,59886,60284,398
2015-07-13 16:38,2015-07-13 16:49,1,1.28,-73.99196625,40.75930786,-73.97767639,40.75538635,59886,60556,670
2015-07-13 16:38,2015-07-13 16:43,1,0.7,-73.9839859,40.74682236,-73.97680664,40.7563324,59887,60195,308
2015-07-13 16:38,2015-07-13 16:44,1,0.63,-73.97834015,40.75656509,-73.97806549,40.76209641,59887,60298,411
2015-07-13 16:38,2015-07-13 16:46,2,0.9,-73.97492981,40.76212311,-73.98509216,40.75677872,59887,60408,521
2015-07-13 16:38,2015-07-13 16:44,1,1,-74.00789642,40.74048996,-74.00888062,40.72651291,59887,60280,393
2015-07-13 16:38,2015-07-13 16:46,1,1.17,-73.98809052,40.75437927,-73.99033356,40.74095154,59889,60375,486
2015-07-13 16:38,2015-07-13 16:43,3,2.38,-74.00617218,40.70615005,-73.97856903,40.71993256,59890,60217,327
2015-07-13 16:38,2015-07-13 16:58,4,3.26,-73.98226166,40.72769928,-73.98657227,40.76242065,59890,61120,1230
2015-07-13 16:38,2015-07-13 16:42,6,1.12,-74.00789642,40.72482681,-74.00614929,40.73986053,59891,60147,256
2015-07-13 16:38,2015-07-13 16:43,2,0.41,-73.98780823,40.75494385,-73.99112701,40.75013351,59891,60219,328
2015-07-13 16:38,2015-07-13 16:48,2,1.16,-73.98474121,40.74837112,-73.98948669,40.75576019,59892,60525,633
2015-07-13 16:38,2015-07-13 16:44,1,0.9,-73.99048615,40.7281456,-73.97909546,40.72789764,59893,60243,350
2015-07-13 16:38,2015-07-13 16:47,4,1.38,-73.99963379,40.75915146,-73.98908234,40.74808121,59893,60434,541
2015-07-13 16:38,2015-07-13 16:46,1,1.4,-73.99440002,40.75106812,-73.9814682,40.76498032,59894,60405,511
2015-07-13 16:38,2015-07-13 16:47,1,1.1,-73.99307251,40.7531929,-73.98786926,40.76722717,59894,60444,550
2015-07-13 16:38,2015-07-13 16:55,1,1.5,-73.96048737,40.75750351,-73.98035431,40.74873734,59894,60903,1009
2015-07-13 16:38,2015-07-13 16:57,1,3.21,-73.99443054,40.75577164,-73.97754669,40.7227211,59894,61066,1172
2015-07-13 16:38,2015-07-13 16:47,1,1.39,-73.9967041,40.72556305,-74.00809479,40.73810196,59895,60426,531
2015-07-13 16:38,2015-07-13 17:00,1,3.2,-73.99570465,40.72095871,-73.97061157,40.76063919,59895,61237,1342
2015-07-13 16:38,2015-07-13 16:48,1,2.2,-73.99223328,40.73475647,-74.00217438,40.75574875,59895,60494,599
2015-07-13 16:38,2015-07-13 16:52,3,2.11,-74.00524902,40.7461319,-73.97810364,40.75310135,59896,60737,841
2015-07-13 16:38,2015-07-13 16:47,1,1.3,-73.99539948,40.74951553,-73.98880768,40.7370224,59897,60428,531
2015-07-13 16:38,2015-07-13 16:47,1,1.1,-73.9818573,40.76810074,-73.98898315,40.75595474,59897,60464,567
2015-07-13 16:38,2015-07-13 16:41,1,0.6,-73.9860611,40.74362183,-73.98135376,40.75040817,59898,60081,183
2015-07-13 16:38,2015-07-13 17:00,1,5.6,-74.01726532,40.70558929,-73.98264313,40.7543869,59898,61241,1343
2015-07-13 16:38,2015-07-13 16:53,1,1.95,-73.9850235,40.74514389,-73.96266174,40.75824738,59898,60811,913
2015-07-13 16:38,2015-07-13 17:15,5,3.8,-73.9777298,40.76139832,-73.99978638,40.71925354,59898,62115,2217
2015-07-13 16:38,2015-07-13 16:51,1,2.2,-73.984375,40.72482681,-73.96950531,40.75289536,59899,60684,785
2015-07-13 16:38,2015-07-13 16:55,5,2.02,-73.99021912,40.74642181,-73.96752167,40.76091003,59899,60944,1045
2015-07-13 16:38,2015-07-13 16:54,5,3.8,-74.00106049,40.75716019,-74.01686096,40.70909119,59899,60855,956
2015-07-13 16:38,2015-07-13 16:54,1,1.3,-73.98303223,40.76620865,-73.98265839,40.76150894,59900,60864,964
2015-07-13 16:38,2015-07-13 16:43,1,0.68,-73.98119354,40.76437378,-73.97695923,40.75828552,59900,60188,288
2015-07-13 16:38,2015-07-13 16:43,1,1,-73.99221039,40.73075104,-73.978302,40.7294693,59900,60239,339
2015-07-13 16:38,2015-07-13 16:46,1,1.5,-74.00096893,40.72579956,-74.00984955,40.71089172,59901,60415,514
2015-07-13 16:38,2015-07-13 16:50,1,1.46,-73.98564148,40.75534821,-73.97328949,40.76277161,59901,60607,706
2015-07-13 16:38,2015-07-13 16:52,2,1.8,-73.99491882,40.75008774,-73.96916199,40.75909042,59901,60768,867
2015-07-13 16:38,2015-07-13 16:50,5,1.27,-73.99350739,40.74989319,-73.98822021,40.76159668,59902,60643,741
2015-07-13 16:38,2015-07-13 16:50,1,1.86,-73.98209381,40.74333954,-73.99983978,40.72193909,59903,60622,719
2015-07-13 16:38,2015-07-13 16:48,1,2.15,-73.99120331,40.74230957,-73.99097443,40.76267624,59903,60496,593
2015-07-13 16:38,2015-07-13 16:40,4,0.94,-73.99323273,40.75757217,-74.00247955,40.74881744,59903,60053,150
2015-07-13 16:38,2015-07-13 16:49,1,1.7,-73.9752121,40.74880219,-73.99285126,40.73159409,59904,60591,687
2015-07-13 16:38,2015-07-13 16:49,1,2.28,-73.96675873,40.76187515,-73.97792053,40.73550797,59904,60578,674
2015-07-13 16:38,2015-07-13 16:47,5,2.92,-74.00188446,40.70927811,-73.98400116,40.72534561,59904,60428,524
2015-07-13 16:38,2015-07-13 16:50,2,1.3,-73.97332764,40.76433182,-73.98949432,40.75765228,59905,60656,751
2015-07-13 16:38,2015-07-13 16:44,5,1.05,-74.00019073,40.73460007,-73.99577332,40.74650955,59905,60286,381
2015-07-13 16:38,2015-07-13 16:47,2,1.22,-73.97692108,40.75270844,-73.96248627,40.75543976,59905,60467,562
2015-07-13 16:38,2015-07-13 16:51,2,1.7,-73.97101593,40.75801086,-73.98724365,40.73899841,59905,60660,755
2015-07-13 16:38,2015-07-13 16:46,2,2.1,-74.0129776,40.71440125,-74.00621033,40.74497223,59906,60369,463
2015-07-13 16:38,2015-07-13 16:52,2,2.06,-74.00762939,40.74290466,-73.98653412,40.7260437,59906,60778,872
2015-07-13 16:38,2015-07-13 17:01,2,3.42,-74.00231171,40.71889877,-73.97988129,40.75749969,59907,61314,1407
2015-07-13 16:38,2015-07-13 16:50,1,1.91,-73.97979736,40.75536346,-73.99454498,40.73295593,59907,60603,696
2015-07-13 16:38,2015-07-13 16:49,1,1.7,-73.98908234,40.73661423,-73.97640991,40.7574234,59907,60583,676
2015-07-13 16:38,2015-07-13 16:41,2,0.73,-73.97538757,40.75236893,-73.98255157,40.74245834,59907,60080,173
2015-07-13 16:38,2015-07-13 16:49,1,2.1,-73.9783783,40.76296616,-74.00032043,40.74800873,59908,60562,654
2015-07-13 16:38,2015-07-13 16:49,1,0.66,-73.98441315,40.75420761,-73.99075317,40.75054169,59909,60557,648
2015-07-13 16:38,2015-07-13 16:55,1,2.2,-74.00447845,40.74238586,-73.97869873,40.75074387,59911,60959,1048
2015-07-13 16:38,2015-07-13 16:54,3,3.4,-74.01265717,40.7016716,-74.005867,40.74546051,59912,60890,978
2015-07-13 16:38,2015-07-13 16:54,1,2.3,-73.99408722,40.74686813,-73.99629974,40.71932983,59912,60840,928
2015-07-13 16:38,2015-07-13 16:53,1,1.78,-74.00453949,40.74214172,-73.99993134,40.72041321,59913,60796,883
2015-07-13 16:38,2015-07-13 16:47,1,1.4,-73.96621704,40.75410461,-73.98207092,40.74856186,59914,60456,542
2015-07-13 16:38,2015-07-13 16:44,1,1.1,-73.99423218,40.71989822,-74.00592041,40.70627594,59914,60294,380
2015-07-13 16:38,2015-07-13 16:47,3,0.9,-74.00582123,40.71452332,-73.99871826,40.7150116,59914,60478,564
2015-07-13 16:38,2015-07-13 16:47,1,1.88,-74.00149536,40.73608398,-74.00500488,40.71973801,59914,60477,563
2015-07-13 16:38,2015-07-13 17:04,1,3.04,-73.9766922,40.76570129,-73.98698425,40.73142242,59915,61440,1525
2015-07-13 16:38,2015-07-13 16:57,1,1,-73.97983551,40.75192261,-73.99204254,40.74954605,59916,61042,1126
2015-07-13 16:38,2015-07-13 16:52,1,1.57,-73.99668884,40.7632103,-73.98848724,40.74849319,59918,60770,852
2015-07-13 16:38,2015-07-13 16:44,5,1.16,-73.99295807,40.72774887,-73.99286652,40.71434784,59919,60298,379
2015-07-13 16:38,2015-07-13 17:08,1,5,-73.98735809,40.75603867,-74.01303101,40.70563126,59919,61710,1791
2015-07-13 16:38,2015-07-13 16:44,1,1.13,-74.00644684,40.73929977,-73.99189758,40.74382019,59920,60291,371
2015-07-13 16:38,2015-07-13 17:01,1,2.7,-73.99768829,40.73021698,-73.97879791,40.76148605,59920,61285,1365
2015-07-13 16:38,2015-07-13 16:41,1,0.47,-73.98868561,40.72262955,-73.98337555,40.72617722,59920,60076,156
2015-07-13 16:38,2015-07-13 16:45,1,1.55,-73.98235321,40.75156021,-73.99952698,40.74388123,59921,60357,436
2015-07-13 16:38,2015-07-13 16:51,1,2.13,-74.01769257,40.70519257,-74.0020752,40.72458649,59921,60660,739
2015-07-13 16:38,2015-07-13 16:46,1,0.87,-73.98905945,40.74817276,-73.9784317,40.75242615,59921,60400,479
2015-07-13 16:38,2015-07-13 16:48,3,1.57,-73.98469543,40.74817657,-74.00470734,40.74199295,59921,60503,582
2015-07-13 16:38,2015-07-13 16:51,1,2.03,-73.99662781,40.72951889,-73.97886658,40.75094223,59921,60681,760
2015-07-13 16:38,2015-07-13 16:53,1,4.8,-74.00480652,40.70730972,-73.97438049,40.75202179,59921,60803,882
2015-07-13 16:38,2015-07-13 16:51,1,1.4,-73.96831512,40.76262283,-73.98629761,40.75749207,59922,60682,760
2015-07-13 16:38,2015-07-13 16:41,1,0.4,-73.99165344,40.7595787,-73.99263,40.76358032,59923,60082,159
2015-07-13 16:38,2015-07-13 16:52,1,3.8,-73.98336029,40.74149704,-74.00262451,40.70653534,59924,60772,848
2015-07-13 16:38,2015-07-13 16:43,1,0.65,-73.99464417,40.73485184,-73.98706055,40.73411179,59925,60204,279
2015-07-13 16:38,2015-07-13 16:49,1,1.36,-73.98659515,40.76197433,-73.99039459,40.75167847,59925,60564,639
2015-07-13 16:38,2015-07-13 16:42,1,0.6,-73.98492432,40.74756241,-73.98444366,40.74182129,59926,60126,200
2015-07-13 16:38,2015-07-13 16:57,1,4.57,-73.99872589,40.72484589,-73.98300934,40.76791763,59926,61035,1109
2015-07-13 16:38,2015-07-13 16:54,2,3.1,-74.00827789,40.71172714,-73.98910522,40.74919891,59926,60882,956
2015-07-13 16:38,2015-07-13 17:00,6,1.4,-73.97537994,40.75586319,-73.99306488,40.75644302,59927,61216,1289
2015-07-13 16:38,2015-07-13 16:51,1,2.98,-73.98797607,40.76986694,-73.99944305,40.74246597,59927,60675,748
2015-07-13 16:38,2015-07-13 16:49,6,1.47,-73.99352264,40.75181198,-73.99068451,40.76839828,59927,60559,632
2015-07-13 16:38,2015-07-13 16:48,4,1,-74.00357056,40.70599747,-73.99829102,40.71767044,59928,60508,580
2015-07-13 16:38,2015-07-13 16:48,1,1.5,-74.00512695,40.71977615,-74.00482178,40.73819733,59928,60494,566
2015-07-13 16:38,2015-07-13 16:45,1,0.56,-73.99212646,40.74380112,-73.98612213,40.74668884,59928,60332,404
2015-07-13 16:38,2015-07-13 16:47,1,1.43,-73.99754333,40.76208878,-73.98292542,40.76293564,59928,60446,518
